Customer_ID,Name,Account_Number,Account_Type,Loan_Type,Loan_Amount,Outstanding_Amount,EMI_Amount,Due_Date,Payment_Status,Collection_Agent,Last_Payment_Date,Payment_Delay_Days,Region,Contact_Number,Email,Customer_Score,Risk_Level
CUST00801,Courtney Johnson,7F409188-F1D,Credit,Personal Loan,145693,106885.79,2226.79,2024-02-26,Paid,Jacqueline Forbes,2023-12-16,0,South,964-834-6091,gregory03@gmail.com,790,Low
CUST00802,Douglas Francis,313F791A-CFB,Current,Car Loan,76698,25941.49,894.53,2023-12-08,Partially Paid,Amy Nichols,2023-02-24,61,West,481-978-7478x64702,paulaanderson@smith-brown.com,561,Medium
CUST00803,Mary Bonilla,5173BEA1-FE1,Current,Car Loan,128768,91307.55,1690.88,2023-11-23,Paid,Rebecca Henry,2023-10-08,0,South,001-943-775-3949x00250,jessica43@gmail.com,520,Medium
CUST00804,Linda Ruiz,20F73072-B0F,Credit,Car Loan,480487,68685.2,1807.51,2024-06-06,Missed,Peter Bridges,,28,North,(331)040-6191,emma13@yahoo.com,378,High
CUST00805,Amber Garcia,4ACB4247-ACD,Savings,Home Loan,27057,7751.68,455.98,2024-03-16,Partially Paid,John Martinez,2024-03-10,5,West,115.312.1311x65373,malik21@yahoo.com,329,High
CUST00806,John Davis,11AA3E19-D39,Savings,Home Loan,239085,184533.35,15377.78,2023-02-26,Paid,Mary Miles,2023-01-06,0,South,868-019-8095,conradjoshua@smith-perry.com,437,High
CUST00807,Bryan Krueger,939887E0-2EF,Savings,Home Loan,330618,121157.65,2088.92,2024-12-06,Missed,Andrew Spence,,37,South,+1-797-885-9499x8543,nicholascooper@hotmail.com,403,High
CUST00808,Anna Lewis,E64A2976-C3A,Savings,Car Loan,496730,322929.74,11135.51,2023-03-13,Partially Paid,Steven Campbell,2023-02-22,32,North,519-665-1666,shieldsmarcus@gmail.com,675,Medium
CUST00809,Rachael Anderson,BF8CADAC-C75,Credit,Home Loan,304811,180894.34,4019.87,2024-03-04,Missed,Amy Clark,,12,West,480.042.4697x4655,ivillarreal@hotmail.com,398,High
CUST00810,Nicholas Sellers,23A41D6F-428,Savings,Home Loan,378432,101952.2,2039.04,2024-12-12,Missed,Bruce Townsend,,54,North,148-708-5846x81988,john18@smith.com,522,Medium
CUST00811,Charles Dominguez,5F385A6E-169,Savings,Car Loan,31654,4843.41,88.06,2023-10-25,Partially Paid,Kevin Rogers,2023-05-18,38,East,010-206-3815x89897,kimberly43@summers.net,444,High
CUST00812,Dawn Hogan,10421B1D-536,Current,Home Loan,355804,93457.18,2076.83,2023-02-24,Paid,Stephanie Porter,2023-01-16,0,West,3921444553,morrischeryl@hotmail.com,746,Low
CUST00813,Ryan Walker,A9D2A460-6EE,Credit,Car Loan,303382,104943.79,2057.72,2023-09-30,Partially Paid,Sheila Bradford,2023-08-14,78,East,(740)819-5121x3741,schultzmaria@hotmail.com,413,High
CUST00814,Glenda Gordon,2AF67709-20A,Savings,Home Loan,219057,41524.81,847.45,2024-11-22,Paid,John Cox,2023-03-03,0,East,(816)184-5670,tgonzalez@hernandez-long.biz,344,High
CUST00815,Michael Harrison,976B8A58-736,Credit,Personal Loan,193990,167652.41,13971.03,2023-04-06,Partially Paid,Lance Martinez,2023-01-25,12,North,(964)100-3903x6478,patricia02@gmail.com,331,High
CUST00816,William Hull,77116983-8AE,Current,Car Loan,159695,47881.8,2520.09,2024-07-24,Missed,Phillip Henry,,2,North,(230)187-2119x245,kimberly88@gmail.com,814,Low
CUST00817,Jacob Hall,D8925A4A-A27,Savings,Car Loan,75708,14835.9,290.9,2024-11-05,Partially Paid,Kimberly Rodriguez,2023-07-19,73,West,015-715-8120,luis48@graham.net,642,Medium
CUST00818,Barry Peterson,4BC90637-F66,Current,Car Loan,138830,118715.53,2422.77,2023-08-04,Missed,Jennifer Blanchard,,73,South,001-655-276-0934,diana90@walker-rodriguez.com,504,Medium
CUST00819,Dr. Jeffrey Mcdonald,1E769B84-514,Credit,Car Loan,261684,102955.93,3431.86,2024-03-01,Paid,Heather Hudson,2024-01-26,0,South,001-755-701-4886x79479,greengregory@james.org,611,Medium
CUST00820,Douglas Ward,B8629941-D18,Credit,Home Loan,430520,43719.47,1987.25,2023-11-27,Paid,Martin Cole,2023-01-17,0,North,783-116-8468,carrmichele@yahoo.com,406,High
CUST00821,Katherine Sanchez DDS,3075E24B-D9F,Savings,Car Loan,249600,166010.24,6385.01,2023-10-26,Partially Paid,Hayley Castaneda,2023-03-31,23,West,045-338-6520x922,mathewmiranda@hotmail.com,674,Medium
CUST00822,Christine Vega,207EC94E-724,Savings,Personal Loan,221821,76141.58,3460.98,2023-09-25,Partially Paid,Pamela Costa,2023-07-01,47,East,037-267-2855x00081,austin84@gmail.com,473,High
CUST00823,Chelsea Salazar,97A64C07-7D1,Savings,Personal Loan,254368,64640.37,1175.28,2024-05-26,Paid,Eric Walters,2023-06-28,0,South,(126)210-1021,dawnedwards@beltran-baxter.com,799,Low
CUST00824,Janet Brewer,46A7CFD3-477,Current,Car Loan,432279,258435.86,11747.08,2024-12-03,Paid,Lori Garcia,2024-01-22,0,South,216.757.8320x74245,hwilliams@sheppard-adams.net,541,Medium
CUST00825,John Herrera,A18B55B8-B93,Credit,Car Loan,62008,59461.27,2702.78,2023-04-09,Partially Paid,Catherine Beasley,2023-03-18,85,West,116-781-8088,brenda00@gmail.com,400,High
CUST00826,Kelly Ritter,05367805-D5E,Savings,Personal Loan,267300,178990.52,2983.18,2024-09-02,Missed,Haley Baker,,9,East,310-977-9685,davidturner@gmail.com,528,Medium
CUST00827,Daniel Flowers,8C74EDB9-234,Credit,Personal Loan,349808,270613.12,8729.46,2024-07-27,Missed,Lisa Brown,,2,North,+1-964-886-8023x869,brownsierra@yahoo.com,577,Medium
CUST00828,Jason Campbell,6C75A85A-D85,Savings,Personal Loan,117418,86041.97,5377.62,2024-05-10,Missed,Kenneth King,,46,East,(673)726-7836x880,iwade@dodson-bender.com,593,Medium
CUST00829,Charles Bridges,B25DC93F-C58,Current,Car Loan,207017,15467.29,309.35,2023-03-16,Missed,Amber Bond,,44,West,530-681-7549x225,flewis@yahoo.com,568,Medium
CUST00830,Linda Jones,A65AB495-6B4,Current,Home Loan,6278,571.3,13.6,2023-12-14,Paid,James Santiago,2023-05-25,0,North,499.962.2377x4040,lfernandez@hotmail.com,700,Medium
CUST00831,Maria Gibson,A5CECBC5-363,Credit,Home Loan,388585,144688.62,2630.7,2023-02-06,Paid,Eric Larson,2023-01-25,0,South,(914)949-5247x128,twalker@yahoo.com,734,Low
CUST00832,Cindy Gregory,A9AC30AC-FC4,Credit,Personal Loan,154850,123481.24,3087.03,2023-08-30,Partially Paid,Daniel Santiago,2023-05-12,42,North,(899)834-6450,foxlisa@hotmail.com,744,Low
CUST00833,Diana James,AA5F17B0-002,Savings,Car Loan,491162,129530.59,9252.18,2023-04-20,Missed,Theresa Raymond,,30,West,001-464-103-3662x90955,qthompson@harris-soto.net,510,Medium
CUST00834,Kendra Lopez,852C2A66-2AE,Credit,Home Loan,306985,98414.06,2460.35,2023-07-09,Paid,Dr. James Farmer,2023-03-16,0,West,691.915.5049x7821,dmitchell@yahoo.com,683,Medium
CUST00835,Ryan Wong,B73E6BC7-A6E,Current,Personal Loan,423225,12402.91,729.58,2024-09-14,Partially Paid,Johnathan Collins,2023-03-15,82,South,1006372857,jotaylor@hotmail.com,665,Medium
CUST00836,Kelli Holland,869436AD-EF5,Current,Home Loan,374784,233154.07,4571.65,2024-02-13,Partially Paid,Patricia Pierce,2023-07-07,45,East,541-204-7629x42454,maldonadojeffrey@hotmail.com,734,Low
CUST00837,Jennifer Coleman,7C317EDF-643,Current,Car Loan,209803,154253.99,7712.7,2024-05-24,Partially Paid,Leslie Mcdowell,2023-03-04,58,South,590.386.4615x31481,ymay@gmail.com,373,High
CUST00838,Timothy Sanford,EBDCC873-82D,Credit,Home Loan,162900,75131.44,4695.72,2023-04-07,Paid,Jessica Moore,2023-03-23,0,South,001-437-237-0094x221,christinacampbell@west.info,444,High
CUST00839,Catherine Davis,A50E2B8A-674,Current,Personal Loan,194230,187516.47,7500.66,2024-10-11,Partially Paid,Beverly Price,2024-05-05,60,South,(610)724-6474,robert14@jackson.com,360,High
CUST00840,Amy Ashley,032A4F5A-C93,Current,Car Loan,238977,152787.81,3726.53,2024-10-18,Missed,Cody Moore,,16,West,(933)176-1506,jcruz@yahoo.com,345,High
CUST00841,Richard Reed,B140493B-214,Credit,Car Loan,460956,372346.35,9081.62,2023-06-20,Missed,Larry Bentley,,39,West,375-258-6140x93970,thomas40@hotmail.com,312,High
CUST00842,Patricia Mueller,36720ED3-B36,Credit,Car Loan,84293,46777.51,1375.81,2024-03-01,Missed,Laura Roman,,42,East,(549)124-6318,brendaphillips@hotmail.com,711,Low
CUST00843,Brian Mason,5A32EB56-209,Savings,Personal Loan,308188,185836.05,15486.34,2023-01-29,Paid,Crystal Mann DDS,2023-01-06,0,West,988-782-2268x8172,dwiley@gmail.com,524,Medium
CUST00844,Gregory Rodriguez,4E20CFC1-F43,Savings,Car Loan,113541,18143.6,549.81,2023-08-30,Paid,Michele Johnson,2023-03-17,0,West,910-822-3195,april15@miller-berger.info,307,High
CUST00845,Keith Russell,CED142DF-450,Current,Personal Loan,182953,109890.45,2616.44,2023-08-22,Missed,Amy Adams,,88,North,001-445-756-1046x05468,karen62@hotmail.com,674,Medium
CUST00846,Ronnie Dorsey,38F130C7-4B7,Current,Home Loan,373806,195149.05,3364.64,2023-08-03,Partially Paid,Jessica Coleman,2023-02-09,26,North,+1-877-170-4246x565,susancarter@gmail.com,685,Medium
CUST00847,Maria Johnson,CB73E9FC-112,Credit,Car Loan,154301,121869.42,6414.18,2023-09-10,Paid,Daniel Mitchell,2023-08-21,0,North,576-167-8975x34930,bthompson@johnson.net,772,Low
CUST00848,Carol Chang,4A3D6A7F-728,Current,Home Loan,90430,75445.47,2694.48,2023-12-28,Paid,Elizabeth Jennings,2023-05-30,0,South,(284)376-5061x56528,shelby84@gmail.com,633,Medium
CUST00849,Anita Gonzalez,A5B40734-AD8,Savings,Personal Loan,311306,93844.17,2040.09,2023-06-14,Paid,Kathleen King,2023-01-12,0,North,702.572.0309x5698,sharongomez@hotmail.com,386,High
CUST00850,Zachary Allen,305E2C59-783,Savings,Car Loan,200703,199652.75,7394.55,2024-03-20,Paid,Sydney Hensley,2024-01-05,0,North,832-718-5955,emilycasey@andrews.biz,358,High
CUST00851,Carlos Jacobs,99D671FB-D5A,Current,Personal Loan,293134,85130.83,2182.84,2024-05-15,Partially Paid,Beverly Garner,2023-05-29,83,West,204-918-3175x71499,priscilla25@gmail.com,818,Low
CUST00852,Sarah Pratt,6F794FB2-B0D,Credit,Car Loan,409314,244249.06,14367.59,2024-04-25,Missed,Andrea Adams,,6,East,259-100-2942x1845,natalie83@hotmail.com,468,High
CUST00853,Richard Patel,D6BC31A8-37B,Savings,Home Loan,218732,200619.64,3582.49,2024-08-16,Partially Paid,Jeanne Maddox,2023-02-14,21,South,001-055-142-3622x153,christina87@morales.info,415,High
CUST00854,Connie Mitchell,FB92DF3D-833,Savings,Personal Loan,7217,4796.04,239.8,2024-11-13,Partially Paid,Melanie Smith,2024-03-10,49,North,315-252-1124,kennethlee@gmail.com,328,High
CUST00855,Katherine Wilkins,00234E5B-A74,Current,Home Loan,11142,8876.53,174.05,2024-07-28,Missed,Jason Young,,3,West,+1-849-175-5667,jacob37@hotmail.com,320,High
CUST00856,Willie Price,724C4A00-324,Savings,Home Loan,78522,43902.78,3377.14,2023-11-02,Missed,Robert Walton,,68,South,208-009-6013,rodriguezmark@ortiz.com,636,Medium
CUST00857,Mrs. Margaret Crawford DDS,98FF1D8A-AB3,Credit,Personal Loan,295810,32719.56,1722.08,2023-12-23,Paid,Peggy Jackson,2023-02-14,0,South,280.283.3606x291,sward@wilson.org,455,High
CUST00858,Kelly Davis,7EEDA561-EFB,Current,Home Loan,195560,90317.76,6021.18,2023-01-15,Missed,Karen Edwards,,84,East,+1-842-623-2013x501,rsanders@yahoo.com,521,Medium
CUST00859,Jonathan Sullivan,B974F067-C4C,Current,Personal Loan,90098,49106.34,1403.04,2023-12-12,Missed,Ian Fisher,,78,West,915.715.8264,ngamble@yahoo.com,841,Low
CUST00860,Natalie Baker,213A479D-8FA,Credit,Personal Loan,94798,4101.04,151.89,2023-12-20,Paid,Jill Knight,2023-04-16,0,South,904-371-8656x02882,fmorgan@short.net,624,Medium
CUST00861,Jacob Curtis,B726026C-91B,Savings,Personal Loan,328113,301900.02,5919.61,2024-05-19,Partially Paid,Richard Tate,2023-07-31,60,North,(155)287-0971x58265,matthew28@cooper-powell.org,579,Medium
CUST00862,Trevor Turner,9A9B24D0-3B1,Credit,Personal Loan,112840,9481.8,557.75,2024-10-29,Paid,Adam Harper,2023-10-16,0,East,5907965530,ramirezcorey@hubbard.info,611,Medium
CUST00863,Megan Wright,9A69C033-798,Credit,Home Loan,12378,2371.91,118.6,2023-08-29,Paid,Carly Hood,2023-03-23,0,North,(757)587-4441x7663,dennis45@joseph.com,414,High
CUST00864,Suzanne Pruitt,B3495167-F3D,Credit,Personal Loan,39394,32197.93,564.88,2024-03-30,Partially Paid,Rachel Miles,2023-03-23,60,East,001-071-479-4268,andrewarren@henderson-best.com,377,High
CUST00865,Brenda Freeman,8324AD61-366,Credit,Home Loan,11472,10251.39,292.9,2024-07-16,Missed,Joyce Stout,,9,West,152.727.7157,mackenzie55@gmail.com,796,Low
CUST00866,Miranda Brown,5DD16A10-AD4,Credit,Personal Loan,201774,48633.68,1314.42,2023-08-31,Missed,Amber Anderson,,14,South,9850875046,juliechandler@gmail.com,388,High
CUST00867,Hannah Dickson,6D352080-5E4,Credit,Personal Loan,416162,105695.21,2577.93,2024-05-18,Paid,Justin Ramos,2023-11-24,0,North,783.125.7366,angela68@gmail.com,817,Low
CUST00868,Michael Austin,64B03A01-17A,Savings,Personal Loan,253489,80263.77,3822.08,2024-02-20,Missed,Jennifer Pierce,,7,West,(987)544-7334,sanchezmichael@gmail.com,462,High
CUST00869,Matthew Washington,0E689DF6-EC4,Current,Home Loan,5085,3537.36,59.96,2023-04-18,Paid,Daniel Smith,2023-02-08,0,East,(773)210-2429,brian49@hotmail.com,489,High
CUST00870,Jesus Carter,13D38471-1B9,Savings,Car Loan,228346,180296.47,10605.67,2023-10-10,Paid,Bradley Holmes,2023-08-11,0,South,001-315-809-5059x81679,steven08@williams.com,596,Medium
CUST00871,Juan Cherry,AE7E8273-61D,Current,Home Loan,212346,6470.06,124.42,2024-12-15,Partially Paid,Samantha Schneider,2024-01-26,54,West,652.416.1994x955,samanthaanderson@rogers.info,741,Low
CUST00872,James Scott,FFB3293D-609,Current,Car Loan,191068,43903.17,3135.94,2024-10-18,Paid,Heidi Matthews,2024-08-24,0,East,001-974-928-5673x114,trodriguez@gmail.com,399,High
CUST00873,Dr. Stephen Buchanan MD,699591C6-365,Current,Car Loan,191563,121163.63,3106.76,2024-08-10,Partially Paid,Patricia Thompson,2023-07-31,68,East,(859)171-1679x30863,jacquelinethomas@yahoo.com,692,Medium
CUST00874,Beth Osborne,C2601F07-BB4,Credit,Car Loan,177683,75482.15,1372.4,2024-04-05,Partially Paid,Patricia Boyd,2023-04-17,85,South,395-798-5430x075,kimberly82@gmail.com,324,High
CUST00875,Ethan Davis,65317A4C-101,Credit,Car Loan,129052,71362.63,4460.16,2023-07-31,Paid,Kevin Tran,2023-03-08,0,East,(848)628-5964,parkermarvin@keith-mills.com,659,Medium
CUST00876,Kristin Hunt,BB9CDEA8-270,Current,Home Loan,458926,242705.34,5393.45,2024-06-19,Paid,Christopher Olson,2023-11-15,0,West,(803)528-5217x91754,smithsean@yahoo.com,721,Low
CUST00877,James Walters,74234E9C-1FC,Savings,Personal Loan,486988,66258.67,3155.17,2024-02-27,Partially Paid,Jennifer Tate,2023-07-09,81,West,+1-289-674-9428x83944,jacksonjames@gmail.com,334,High
CUST00878,Anna Mcpherson,64BD9845-7C0,Savings,Home Loan,14210,2986.51,114.87,2024-06-24,Missed,Kim Parker,,45,East,253-682-3076x88162,ellen06@gmail.com,693,Medium
CUST00879,Nicholas Edwards,67D33380-8A3,Savings,Car Loan,413597,85018.81,3036.39,2023-06-06,Paid,Jamie Marshall,2023-02-28,0,East,(547)741-3160,perezalicia@anderson.com,652,Medium
CUST00880,Kathryn Kerr,0E342802-58E,Current,Car Loan,495588,260454.38,5919.42,2023-12-09,Partially Paid,Brett Orozco,2023-06-22,60,North,3738444856,shanedavis@bautista-mccarthy.com,692,Medium
CUST00881,Olivia Swanson,BF114614-D47,Current,Personal Loan,202940,37432.23,1134.31,2023-04-09,Paid,Lisa Webb,2023-02-07,0,South,001-132-126-4199,ykennedy@kelly.com,550,Medium
CUST00882,Abigail White,419D1DC8-8A0,Current,Car Loan,307988,159240.93,3619.11,2023-10-25,Paid,Jason Navarro,2023-10-07,0,South,565-340-0084x7359,mmeyers@walker.net,552,Medium
CUST00883,Michael Roberts,0E825CAF-7A4,Credit,Car Loan,76944,57589.19,959.82,2024-09-16,Partially Paid,Willie Smith,2023-01-29,11,North,6429039938,blawrence@hotmail.com,546,Medium
CUST00884,Christina Clark,F64D4B75-8AF,Savings,Home Loan,174763,169965.47,3777.01,2024-12-03,Partially Paid,Faith Taylor,2023-11-05,60,East,+1-269-174-8290x2922,archerjennifer@bowman.com,460,High
CUST00885,Vincent Conner,54CB3CE9-722,Current,Car Loan,412314,23121.06,1156.05,2024-12-11,Paid,Kelly Washington,2023-12-10,0,North,690.023.6947,lesliedixon@hotmail.com,558,Medium
CUST00886,Linda Ortega,3C812DBC-E17,Savings,Home Loan,48049,37177.81,641.0,2024-06-14,Missed,Lisa Lane,,88,South,8454550352,scott39@carney-wilson.biz,602,Medium
CUST00887,Crystal Pope,DA7A9975-3DB,Credit,Home Loan,341477,15918.96,418.92,2023-07-10,Paid,Monique Silva,2023-01-22,0,North,7347030560,royandrew@wood.com,652,Medium
CUST00888,Kathryn Knox,C24112D9-8F6,Current,Car Loan,70939,7706.18,321.09,2023-09-16,Missed,Sarah Dunn,,45,East,+1-662-818-4569x661,ysmith@carson.com,806,Low
CUST00889,Anne Petersen,64DB9330-B8F,Current,Personal Loan,461710,150493.07,10032.87,2024-03-26,Partially Paid,Anthony Strong,2023-09-29,42,North,+1-529-326-0676x93041,sarah21@yahoo.com,328,High
CUST00890,Teresa Clark,280E2B8E-118,Savings,Car Loan,364821,95827.48,2395.69,2024-03-02,Paid,Aaron Cook,2023-04-21,0,North,1636548621,richardglover@gmail.com,471,High
CUST00891,Sarah Doyle,5EB178B2-F1B,Savings,Home Loan,420095,170462.96,3874.16,2024-01-14,Paid,Caitlin Guzman,2023-09-25,0,West,142.729.6789,samantha00@weiss.com,771,Low
CUST00892,Tiffany Owen,5A5EF086-D6E,Credit,Personal Loan,267362,204768.72,3723.07,2023-05-24,Missed,Ronald Bailey,,55,West,(867)867-5885,mirandaveronica@hendrix.com,328,High
CUST00893,Phillip Williams,97F3C69F-B05,Current,Home Loan,391653,46612.84,913.98,2023-10-18,Missed,William Wilson,,29,West,126.301.3067x59003,mauriceberry@vaughn.net,805,Low
CUST00894,Kaitlyn Johnson,8C32B4B0-758,Credit,Home Loan,345380,108911.56,1944.85,2023-08-27,Paid,Sarah Mann,2023-08-16,0,West,103.877.9997,websterheather@hotmail.com,338,High
CUST00895,Daniel Tucker,5F095AD9-3D9,Credit,Personal Loan,286526,100063.1,1924.29,2023-12-25,Missed,Stacy Montgomery,,75,North,(823)082-8516x1253,myersdonald@yahoo.com,604,Medium
CUST00896,Joseph Cross,9E2B83A5-8FD,Current,Home Loan,73006,36897.52,1085.22,2023-08-29,Paid,Renee Burch,2023-03-12,0,North,4640790972,michelle14@perry-ellis.com,343,High
CUST00897,Tracie Lozano,9B15A93B-B34,Savings,Home Loan,437626,300493.66,7512.34,2023-03-13,Partially Paid,Ryan Rojas,2023-02-02,59,West,955.482.1686,gwendolyn98@gmail.com,491,High
CUST00898,James Francis,1242881B-19F,Current,Home Loan,184015,30652.7,1021.76,2023-02-24,Missed,Michael Ray,,40,East,001-861-886-9444x797,davidvega@campbell-mcguire.org,428,High
CUST00899,Tara Gamble,CA48916A-09D,Current,Car Loan,269959,103232.47,3128.26,2023-03-13,Paid,April Garner,2023-01-20,0,East,040.679.9133,johngardner@newman.com,301,High
CUST00900,Brian Wright,F11F657D-707,Current,Car Loan,168659,151137.58,4579.93,2024-01-28,Paid,Sara Ramirez,2023-09-14,0,South,301-052-0533x4282,sarahlee@ross.com,719,Low
CUST00901,Wayne Holland,2836B141-99B,Current,Personal Loan,6125,3245.01,77.26,2024-05-25,Partially Paid,Jason Dunlap,2023-11-12,83,North,(330)122-6652x80329,melindaortiz@yahoo.com,493,High
CUST00902,Robert Rose,0274131D-905,Current,Personal Loan,230802,68953.48,4309.59,2023-12-21,Paid,Rodney Rivera,2023-12-17,0,West,689-429-0416,tarascott@gmail.com,849,Low
CUST00903,Brittany Farrell,6CCD551F-A27,Savings,Personal Loan,266587,88900.78,6350.06,2023-07-04,Partially Paid,Sandra Wilson,2023-03-16,17,North,062.995.2989,littlecheryl@hotmail.com,741,Low
CUST00904,Kimberly Nash,42599E6A-998,Savings,Car Loan,43627,12801.29,228.59,2024-03-18,Partially Paid,Daniel Fleming,2023-02-15,25,South,(649)820-2797x5231,fosterjennifer@hotmail.com,850,Low
CUST00905,James Meyer,87D83D0B-E4F,Current,Car Loan,262315,213083.72,9264.51,2023-09-03,Missed,Caitlin Rodriguez,,7,East,642.359.0876x45241,adam11@mason.com,820,Low
CUST00906,Derrick Palmer,2046037B-652,Current,Car Loan,220647,50776.69,906.73,2024-05-30,Partially Paid,Tara Johnson,2023-02-23,29,West,481.926.5058,uterry@weiss-kennedy.org,627,Medium
CUST00907,Gabriel Richards,67886EA5-0EA,Credit,Personal Loan,275746,269803.22,5620.9,2023-08-29,Paid,Matthew Ayala Jr.,2023-03-19,0,East,(572)269-7527x73185,anthony53@yahoo.com,340,High
CUST00908,Tamara Walls,4934F184-57E,Credit,Home Loan,446709,26495.95,456.83,2024-11-01,Paid,Christopher Vance,2024-09-24,0,West,811-280-8107,harrissarah@hotmail.com,375,High
CUST00909,Joseph Briggs,0B4BA17A-74C,Savings,Car Loan,159535,139529.29,3771.06,2024-09-04,Paid,Ian Kim,2023-05-03,0,North,986.334.1761x2470,perrytodd@drake.org,434,High
CUST00910,Beverly Parker,5ABEC263-22A,Savings,Personal Loan,335031,225129.06,5235.56,2023-10-24,Partially Paid,Teresa Fernandez,2023-07-08,77,West,555-612-9972,rossamy@yahoo.com,425,High
CUST00911,Barbara Williams,0C6786E7-8DD,Credit,Home Loan,256928,122421.96,3060.55,2024-02-09,Missed,Jeffery George,,51,West,358.463.5820x1692,jenniferrobinson@gmail.com,647,Medium
CUST00912,Lori Rivera,829CBFB8-44E,Credit,Car Loan,348018,286466.37,15914.8,2024-12-06,Missed,Ryan Myers,,56,East,(907)441-6262x915,qpeters@yahoo.com,664,Medium
CUST00913,Francisco Robertson,570B50FD-0D6,Credit,Home Loan,445081,273037.41,12410.79,2024-11-29,Partially Paid,Jason Miller,2024-10-06,45,West,947-609-5272x81120,sandra90@hotmail.com,560,Medium
CUST00914,Wanda Shepherd,7A78E01A-F3B,Credit,Car Loan,424380,24841.09,1552.57,2023-06-03,Paid,Pamela Irwin,2023-02-13,0,South,700-234-3270x92372,brendan45@clarke.net,822,Low
CUST00915,Andrea Salas,3EB77F60-B2D,Current,Home Loan,109059,41444.22,740.08,2024-04-01,Partially Paid,Michael Hernandez,2023-06-01,87,North,002.941.9524x52777,dcox@yahoo.com,671,Medium
CUST00916,Steven Bradshaw,58DA4150-F78,Current,Personal Loan,290116,71938.57,2997.44,2023-09-10,Partially Paid,Zachary Johnson,2023-01-17,89,North,418-572-0600,websterkrystal@myers.biz,322,High
CUST00917,Sydney Anderson,B5A0E850-82A,Savings,Car Loan,136333,109429.79,2279.79,2023-02-11,Missed,Marcus Craig,,66,South,(255)594-3880x263,mackenzie78@russo-garcia.com,574,Medium
CUST00918,Jennifer Robinson,8503EDBF-9A4,Current,Personal Loan,106548,37184.9,1032.91,2024-03-10,Paid,Catherine Gardner,2023-03-19,0,West,+1-752-194-1908x1048,patriciamejia@cole.com,515,Medium
CUST00919,Shannon Morris,EB9AFD8B-077,Savings,Personal Loan,305656,289378.94,11129.96,2023-03-02,Partially Paid,Daniel Willis,2023-01-26,13,East,001-672-410-2390x8801,ddiaz@hotmail.com,739,Low
CUST00920,Jacqueline Rowe,59D009D4-FB7,Savings,Home Loan,484534,191900.28,6617.25,2024-10-10,Missed,Regina Tate,,80,South,610.986.8144x0441,zamorarachel@hays-berry.com,840,Low
CUST00921,Jacob Castro,C7AD40C8-26C,Credit,Personal Loan,158637,97649.27,1627.49,2024-03-05,Missed,Frank Rodriguez,,87,East,298.177.5498x708,kaitlynhicks@allen.net,794,Low
CUST00922,Julia Garrett,D005BF5F-C5F,Credit,Personal Loan,390748,389930.82,19496.54,2024-10-22,Partially Paid,Ann Nolan,2024-07-27,77,North,(915)651-2919x1777,chase18@hotmail.com,453,High
CUST00923,Daniel Perez,2E6D9279-427,Credit,Car Loan,58593,41356.35,2954.03,2023-11-06,Missed,Adam Brown MD,,42,South,(834)657-1288x36412,charlesross@lawrence.com,733,Low
CUST00924,Becky Brown,08CBE730-8D2,Current,Personal Loan,474400,183978.97,4181.34,2023-10-17,Partially Paid,Amanda Robinson,2023-05-02,54,South,677.521.1209x8268,evansjonathan@yahoo.com,642,Medium
CUST00925,Jessica Choi,F9355466-C26,Credit,Car Loan,416771,230172.34,6769.77,2023-10-19,Partially Paid,Mary Mccoy,2023-08-21,63,North,2397485472,josephrichard@hotmail.com,786,Low
CUST00926,Adam Barton,7F1E12DB-A31,Credit,Car Loan,366106,251798.6,8682.71,2024-01-25,Paid,Paula Logan,2023-06-08,0,West,716-868-7982x5933,nthompson@burke-jones.net,840,Low
CUST00927,Mark Davis,A3BAB525-C0A,Savings,Home Loan,136049,56612.88,1204.53,2023-08-16,Paid,Lawrence Mendoza,2023-01-24,0,West,(668)233-3375,leemaria@gmail.com,508,Medium
CUST00928,Mrs. Elizabeth Lawson,458DBA34-407,Current,Personal Loan,227637,200365.52,8348.56,2023-11-06,Partially Paid,Casey George,2023-06-21,11,South,+1-128-514-4835,ramireznathan@gmail.com,655,Medium
CUST00929,Fred Marks,3760B3B2-DA8,Current,Home Loan,323324,178634.59,7766.72,2024-07-04,Partially Paid,Kathryn Luna,2023-05-30,34,South,001-139-992-7834x748,adam81@hotmail.com,426,High
CUST00930,Dan Mccarty,0FC2274A-D12,Savings,Car Loan,436645,301959.75,6290.83,2024-11-06,Missed,Leslie Lowe,,4,North,+1-785-304-2367x760,charles86@braun.org,715,Low
CUST00931,Wendy Edwards,206103CD-28F,Savings,Car Loan,89744,72095.95,4506.0,2023-04-10,Paid,Jessica Jackson,2023-01-22,0,North,+1-574-992-1035,ashleycarter@lutz-hickman.org,740,Low
CUST00932,Amanda Garcia,E825007E-56E,Savings,Car Loan,214490,63949.83,2205.17,2024-03-27,Missed,Evelyn Charles,,4,South,972.422.1926x7506,whiteryan@yahoo.com,645,Medium
CUST00933,Taylor Walker,58B748C3-782,Savings,Car Loan,274888,78784.83,3030.19,2023-12-31,Missed,Jennifer Mcintosh,,84,South,784.884.4812x702,qwaller@allen.net,308,High
CUST00934,Angela Humphrey,04526743-633,Savings,Home Loan,476698,444522.5,21167.74,2023-04-18,Missed,Henry Hill,,79,West,755.570.3646,hendersonkayla@yahoo.com,361,High
